 ,Area,Mean,Min,Max,X,Y
85,0.000,254,254,254,3.756,5.278
86,0.000,254,254,254,2.411,4.311
87,0.000,254,254,254,2.067,4.178
88,0.000,254,254,254,5.144,4.000
89,0.000,254,254,254,1.656,3.856
90,0.000,254,254,254,1.489,3.800
91,0.000,254,254,254,1.356,3.644
92,0.000,254,254,254,4.267,3.544
93,0.000,254,254,254,2.678,3.411
94,0.000,254,254,254,2.900,3.211
95,0.000,254,254,254,0.556,2.967
96,0.000,254,254,254,4.378,2.500
97,0.000,254,254,254,4.167,0.967
98,0.000,254,254,254,4.678,0.956
99,0.000,253,253,253,5.478,4.667
100,0.000,253,253,253,3.511,4.244
101,0.000,253,253,253,1.878,3.867
102,0.000,253,253,253,1.056,3.667
103,0.000,253,253,253,3.367,1.756
104,0.000,253,253,253,2.933,0.778
105,0.000,252,252,252,4.789,4.967
106,0.000,252,252,252,4.111,4.389
107,0.000,252,252,252,1.356,3.944
108,0.000,251,251,251,4.244,5.678
109,0.000,251,251,251,5.056,4.789
110,0.000,251,251,251,5.244,4.756
111,0.000,152,152,152,3.506,4.698
112,0.000,251,251,251,4.756,3.978
113,0.000,250,250,250,3.389,5.844
114,0.000,248,248,248,4.567,5.544
115,0.000,247,247,247,1.978,4.867
116,0.000,247,247,247,3.744,1.644
117,0.000,219,219,219,1.061,3.424
118,0.000,246,246,246,4.756,2.544
119,0.000,245,245,245,4.111,5.878
120,0.000,100,100,100,3.631,4.483
121,0.000,242,242,242,2.811,5.378
122,0.000,242,242,242,4.822,4.522
123,0.000,242,242,242,5.011,3.844
124,0.000,242,242,242,5.700,2.922
125,0.000,242,242,242,3.033,0.978
126,0.000,149,149,149,5.306,3.535
127,0.000,241,241,241,5.411,3.422
128,0.000,241,241,241,2.189,3.411
129,0.000,240,240,240,4.900,5.233
130,0.000,240,240,240,4.400,3.889
131,0.000,197,197,197,5.261,2.187
132,0.000,238,238,238,2.756,5.711
133,0.000,237,237,237,5.044,4.222
134,0.000,237,237,237,5.711,3.711
135,0.000,237,237,237,1.289,2.878
136,0.000,235,235,235,5.867,3.933
137,0.000,174,174,174,1.261,2.313
138,0.000,235,235,235,4.278,1.989
139,0.000,235,235,235,3.300,1.056
140,0.000,233,233,233,1.189,2.622
141,0.000,98,98,98,2.928,4.713
142,0.000,231,231,231,5.678,4.011
143,0.000,230,230,230,5.900,4.522
144,0.000,228,228,228,1.656,1.878
145,0.000,226,226,226,2.400,0.789
146,0.000,225,225,225,5.033,3.567
147,0.000,221,221,221,3.433,1.156
148,0.000,96,96,96,3.750,4.276
149,0.000,213,213,213,5.311,3.233
150,0.000,106,106,106,3.372,2.646
151,0.000,191,191,191,4.667,3.144
152,0.000,255,255,255,3.031,3.935
153,0.000,176,176,176,3.091,4.209
154,0.000,163,163,163,3.239,3.550
155,0.000,157,157,157,3.698,3.543
156,0.000,202,202,202,3.639,3.898
157,0.000,153,153,153,3.869,3.306
158,0.000,158,158,158,3.943,3.498
159,0.000,142,142,142,3.943,3.735
160,0.000,144,144,144,4.039,3.957
161,0.000,91,91,91,4.165,3.794
162,0.000,167,167,167,4.276,3.261
163,0.000,172,172,172,2.750,2.180
164,0.000,112,112,112,2.513,2.639
165,0.000,91,91,91,2.017,2.380
166,0.000,173,173,173,3.780,4.898
167,0.000,164,164,164,4.150,5.157
168,0.000,148,148,148,0.143,3.254
169,0.000,128,128,128,3.113,0.120
170,0.000,41,41,41,3.076,6.306
171,0.000,129,129,129,6.350,3.394
172,0.000,191,191,191,2.543,1.283
173,0.000,235,235,235,2.446,1.417
174,0.000,121,121,121,2.646,1.550
175,0.000,216,216,216,1.965,1.594
176,0.000,117,117,117,2.024,1.876
177,0.000,152,152,152,3.106,1.987
178,0.000,212,212,212,1.580,3.594
179,0.000,80,80,80,1.861,3.594
180,0.000,131,131,131,2.513,3.246
181,0.000,156,156,156,2.572,2.928
182,0.000,176,176,176,4.794,2.098
183,0.000,218,218,218,4.994,2.372
184,0.000,172,172,172,5.787,4.172
185,0.000,137,137,137,5.624,4.380
186,0.000,136,136,136,5.535,4.224
187,0.000,253,253,253,5.402,3.920
188,0.000,157,157,157,4.209,2.320
189,0.000,181,181,181,1.787,4.743
190,0.000,204,204,204,2.002,4.639
191,0.000,142,142,142,2.231,5.046
192,0.000,169,169,169,1.965,5.098
193,0.000,184,184,184,2.291,5.328
194,0.000,113,113,113,1.498,2.113
195,0.000,159,159,159,1.106,3.039
