 ,Area,Mean,Min,Max,X,Y
1,0.000,89,89,89,8.843,9.138
2,0.000,136,136,136,8.422,9.953
3,0.000,141,141,141,9.082,10.458
4,0.000,134,134,134,10.220,10.234
5,0.000,96,96,96,9.714,9.728
6,0.000,46,46,46,10.416,8.605
7,0.000,141,141,141,11.020,9.223
8,0.000,84,84,84,11.666,9.995
9,0.000,143,143,143,13.267,8.801
10,0.000,46,46,46,12.074,9.447
11,0.000,110,110,110,12.453,9.742
12,0.000,182,182,182,13.337,9.546
13,0.000,136,136,136,12.734,8.562
14,0.000,106,106,106,11.807,7.523
15,0.000,37,37,37,11.020,7.650
16,0.000,94,94,94,12.102,8.296
17,0.000,131,131,131,11.638,8.661
18,0.000,196,196,196,13.998,7.734
19,0.000,91,91,91,14.194,8.394
20,0.000,154,154,154,13.801,9.096
21,0.000,175,175,175,14.489,9.419
22,0.000,140,140,140,15.276,8.731
23,0.000,130,130,130,15.247,8.071
24,0.000,102,102,102,16.722,8.619
25,0.000,148,148,148,16.694,10.093
26,0.000,189,189,189,15.486,9.433
27,0.000,156,156,156,15.290,9.897
28,0.000,190,190,190,14.700,10.304
29,0.000,172,172,172,13.660,10.557
30,0.000,154,154,154,12.200,10.669
31,0.000,129,129,129,12.874,11.175
32,0.000,113,113,113,13.660,11.456
33,0.000,177,177,177,12.930,11.989
34,0.000,196,196,196,11.947,11.596
35,0.000,170,170,170,10.992,10.767
36,0.000,103,103,103,11.104,11.708
37,0.000,94,94,94,10.346,12.158
38,0.000,132,132,132,10.135,11.596
39,0.000,76,76,76,9.939,10.795
40,0.000,48,48,48,9.265,10.922
41,0.000,67,67,67,8.394,11.610
42,0.000,147,147,147,9.279,12.284
43,0.000,114,114,114,8.001,12.368
44,0.000,65,65,65,7.818,10.922
45,0.000,119,119,119,6.315,12.270
46,0.000,60,60,60,6.877,10.810
47,0.000,124,124,124,5.824,10.192
48,0.000,96,96,96,5.122,11.989
49,0.000,63,63,63,5.360,9.742
50,0.000,121,121,121,5.248,10.585
51,0.000,119,119,119,3.914,10.739
52,0.000,107,107,107,4.307,10.079
53,0.000,74,74,74,4.897,8.928
54,0.000,133,133,133,7.565,6.681
55,0.000,42,42,42,8.745,6.175
56,0.000,105,105,105,8.492,7.046
57,0.000,87,87,87,9.574,7.678
58,0.000,124,124,124,10.290,7.706
59,0.000,132,132,132,10.767,6.835
60,0.000,110,110,110,9.630,6.624
61,0.000,153,153,153,10.894,5.852
62,0.000,121,121,121,9.840,5.403
63,0.000,71,71,71,9.124,4.995
64,0.000,123,123,123,8.085,4.686
65,0.000,90,90,90,11.877,5.922
66,0.000,147,147,147,12.270,7.060
67,0.000,159,159,159,13.155,6.723
68,0.000,170,170,170,13.253,7.537
69,0.000,180,180,180,14.503,6.961
70,0.000,112,112,112,16.315,7.537
71,0.000,38,38,38,15.458,7.032
72,0.000,188,188,188,16.863,7.874
73,0.000,189,189,189,17.466,8.422
74,0.000,195,195,195,17.466,9.265
75,0.000,133,133,133,17.368,9.798
76,0.000,154,154,154,15.205,10.627
77,0.000,72,72,72,16.624,11.062
78,0.000,158,158,158,15.374,12.017
79,0.000,114,114,114,14.377,11.750
80,0.000,152,152,152,15.964,12.734
81,0.000,111,111,111,14.335,12.481
82,0.000,124,124,124,13.337,12.734
83,0.000,90,90,90,13.057,13.099
84,0.000,127,127,127,11.863,12.888
85,0.000,148,148,148,10.810,13.043
86,0.000,60,60,60,11.750,13.464
87,0.000,136,136,136,10.697,14.208
88,0.000,99,99,99,11.765,14.194
89,0.000,81,81,81,12.467,14.475
90,0.000,159,159,159,13.141,14.278
91,0.000,96,96,96,14.391,13.562
92,0.000,111,111,111,14.517,14.559
93,0.000,124,124,124,15.809,14.644
94,0.000,87,87,87,15.416,13.408
95,0.000,108,108,108,13.646,14.967
96,0.000,96,96,96,14.166,15.247
97,0.000,119,119,119,12.832,15.879
98,0.000,154,154,154,12.003,15.500
99,0.000,117,117,117,12.663,14.939
100,0.000,128,128,128,11.413,15.191
101,0.000,98,98,98,11.666,14.714
102,0.000,93,93,93,10.880,14.686
103,0.000,79,79,79,9.911,14.264
104,0.000,56,56,56,9.377,14.559
105,0.000,100,100,100,9.489,13.717
106,0.000,93,93,93,10.107,13.323
107,0.000,145,145,145,10.023,12.748
108,0.000,91,91,91,9.714,15.528
109,0.000,104,104,104,8.759,15.149
110,0.000,46,46,46,8.619,14.166
111,0.000,160,160,160,9.138,14.208
112,0.000,117,117,117,7.018,14.208
113,0.000,106,106,106,7.327,15.023
114,0.000,138,138,138,7.973,15.416
115,0.000,87,87,87,7.298,15.613
116,0.000,85,85,85,8.366,15.879
117,0.000,72,72,72,9.279,16.329
118,0.000,62,62,62,7.369,9.489
119,0.000,137,137,137,6.863,6.175
120,0.000,114,114,114,7.453,5.810
121,0.000,111,111,111,8.099,5.838
122,0.000,136,136,136,7.650,5.318
123,0.000,105,105,105,6.863,5.220
124,0.000,150,150,150,6.442,4.841
125,0.000,141,141,141,6.273,6.006
126,0.000,147,147,147,10.093,0.473
127,0.000,65,65,65,0.431,9.756
128,0.000,136,136,136,20.135,9.517
129,0.000,68,68,68,10.557,18.141
