 ,Area,Mean,Min,Max,X,Y
143,0.000,206,206,206,1.856,0.722
144,0.000,205,205,205,4.467,1.367
145,0.000,203,203,203,2.478,0.633
146,0.000,203,203,203,1.744,0.544
147,0.000,200,200,200,2.300,0.967
148,0.000,198,198,198,3.100,1.922
149,0.000,198,198,198,1.922,0.900
150,0.000,195,195,195,2.567,1.500
151,0.000,195,195,195,1.000,1.278
152,0.000,195,195,195,1.311,0.789
153,0.000,193,193,193,0.811,1.744
154,0.000,193,193,193,1.578,1.011
155,0.000,193,193,193,2.311,0.578
156,0.000,189,189,189,1.478,1.756
157,0.000,188,188,188,3.478,1.444
158,0.000,186,186,186,1.522,2.322
159,0.000,186,186,186,2.500,0.989
160,0.000,186,186,186,1.944,0.556
161,0.000,183,183,183,2.078,2.011
162,0.000,183,183,183,2.622,0.656
163,0.000,181,181,181,3.244,0.600
164,0.000,179,179,179,1.467,1.656
165,0.000,179,179,179,3.167,0.367
166,0.000,176,176,176,0.678,1.878
167,0.000,172,172,172,4.289,1.444
168,0.000,172,172,172,3.433,0.556
169,0.000,162,162,162,2.122,0.922
170,0.000,140,140,140,3.278,0.856
171,0.000,121,121,121,1.833,1.056
172,0.000,142,142,142,2.750,0.456
173,0.000,214,214,214,2.950,3.644
174,0.000,179,179,179,1.244,2.911
175,0.000,140,140,140,2.617,3.133
176,0.000,175,175,175,2.006,3.283
177,0.000,226,226,226,2.006,3.500
178,0.000,138,138,138,1.117,2.783
179,0.000,52,52,52,0.067,2.317
180,0.000,124,124,124,5.039,2.072
181,0.000,86,86,86,2.372,0.017
182,0.000,60,60,60,2.600,4.417
183,0.000,162,162,162,3.578,2.128
