 ,Area,Mean,Min,Max,X,Y
1,0.000,185,185,185,10.503,6.074
2,0.000,210,210,210,9.104,5.583
3,0.000,94,94,94,8.258,6.920
4,0.000,155,155,155,9.006,7.546
5,0.000,186,186,186,10.049,7.325
6,0.000,167,167,167,11.902,6.564
7,0.000,183,183,183,11.313,6.196
8,0.000,192,192,192,11.595,6.982
9,0.000,181,181,181,11.006,7.534
10,0.000,242,242,242,11.276,7.963
11,0.000,111,111,111,11.853,7.301
12,0.000,199,199,199,12.933,7.067
13,0.000,93,93,93,12.160,7.779
14,0.000,224,224,224,10.687,7.865
15,0.000,48,48,48,9.988,7.804
16,0.000,167,167,167,8.761,8.847
17,0.000,187,187,187,8.687,8.307
18,0.000,169,169,169,7.804,8.270
19,0.000,177,177,177,8.061,8.712
20,0.000,197,197,197,8.429,9.350
21,0.000,227,227,227,7.067,9.264
22,0.000,191,191,191,6.847,9.767
23,0.000,213,213,213,7.374,10.442
24,0.000,146,146,146,7.583,8.798
25,0.000,164,164,164,6.896,7.828
26,0.000,146,146,146,7.031,8.466
27,0.000,205,205,205,6.736,8.552
28,0.000,154,154,154,7.362,7.558
29,0.000,120,120,120,8.025,7.546
30,0.000,122,122,122,6.834,6.589
31,0.000,130,130,130,8.356,6.233
32,0.000,147,147,147,7.497,6.086
33,0.000,118,118,118,7.301,5.669
34,0.000,74,74,74,6.650,5.337
35,0.000,177,177,177,8.000,5.117
36,0.000,127,127,127,6.454,4.589
37,0.000,74,74,74,8.920,4.282
38,0.000,143,143,143,8.123,3.939
39,0.000,64,64,64,9.006,3.681
40,0.000,129,129,129,10.638,4.135
41,0.000,128,128,128,10.098,5.092
42,0.000,195,195,195,5.706,5.411
43,0.000,196,196,196,5.767,4.221
44,0.000,148,148,148,4.344,4.761
45,0.000,183,183,183,4.957,4.196
46,0.000,103,103,103,4.798,6.344
47,0.000,149,149,149,4.442,6.098
48,0.000,143,143,143,4.258,5.681
49,0.000,134,134,134,3.840,4.847
50,0.000,186,186,186,3.387,4.994
51,0.000,82,82,82,3.693,5.571
52,0.000,148,148,148,2.466,7.534
53,0.000,145,145,145,2.748,8.196
54,0.000,138,138,138,3.607,7.767
55,0.000,125,125,125,4.331,7.067
56,0.000,105,105,105,3.080,8.834
57,0.000,154,154,154,3.951,9.509
58,0.000,114,114,114,3.472,9.816
59,0.000,124,124,124,4.429,9.865
60,0.000,106,106,106,4.074,10.479
61,0.000,174,174,174,5.067,9.620
62,0.000,121,121,121,5.546,9.583
63,0.000,218,218,218,6.368,9.325
64,0.000,167,167,167,5.865,7.865
65,0.000,133,133,133,6.650,3.055
66,0.000,141,141,141,7.252,3.558
67,0.000,183,183,183,7.644,2.834
68,0.000,146,146,146,9.521,3.141
69,0.000,89,89,89,9.632,2.810
70,0.000,93,93,93,7.227,0.258
71,0.000,84,84,84,7.166,13.755
72,0.000,57,57,57,0.626,6.896
73,0.000,125,125,125,14.049,6.810
74,0.000,241,241,241,8.331,10.061
75,0.000,137,137,137,9.018,9.313
76,0.000,47,47,47,10.294,8.871
77,0.000,143,143,143,10.074,9.595
78,0.000,156,156,156,11.067,8.957
79,0.000,152,152,152,11.791,8.724
80,0.000,159,159,159,12.466,8.479
81,0.000,132,132,132,12.761,9.104
82,0.000,107,107,107,11.595,9.325
83,0.000,123,123,123,10.663,9.939
84,0.000,197,197,197,9.767,10.393
85,0.000,176,176,176,9.092,11.006
86,0.000,172,172,172,8.184,10.969
87,0.000,177,177,177,8.785,11.632
88,0.000,235,235,235,9.620,11.951
89,0.000,136,136,136,6.515,11.227
90,0.000,167,167,167,5.939,10.270
91,0.000,176,176,176,5.129,11.117
92,0.000,167,167,167,5.730,11.215
93,0.000,46,46,46,4.785,9.055
94,0.000,125,125,125,4.270,7.718
95,0.000,147,147,147,4.969,11.804
96,0.000,55,55,55,5.374,11.693
97,0.000,53,53,53,5.669,12.086
98,0.000,96,96,96,4.037,11.031
99,0.000,125,125,125,3.166,10.405
100,0.000,155,155,155,3.448,10.982
101,0.000,176,176,176,3.632,11.595
102,0.000,146,146,146,7.767,0.883
103,0.000,105,105,105,7.939,2.123
104,0.000,142,142,142,10.233,2.074
105,0.000,119,119,119,9.742,1.877
106,0.000,113,113,113,9.387,2.147
107,0.000,96,96,96,8.822,1.718
108,0.000,107,107,107,9.018,1.288
109,0.000,121,121,121,4.417,3.939
110,0.000,166,166,166,4.307,4.233
111,0.000,174,174,174,4.785,3.926
112,0.000,96,96,96,5.902,3.632
113,0.000,146,146,146,5.411,3.350
114,0.000,122,122,122,5.166,3.558
