 ,Area,Mean,Min,Max,X,Y
1,0.000,255,255,255,3.341,4.484
2,0.000,255,255,255,4.264,4.176
3,0.000,255,255,255,3.692,4.088
4,0.000,255,255,255,3.121,4.044
5,0.000,255,255,255,2.593,4.044
6,0.000,255,255,255,3.956,3.780
7,0.000,255,255,255,3.560,3.736
8,0.000,255,255,255,4.835,3.692
9,0.000,255,255,255,2.286,3.560
10,0.000,255,255,255,2.989,3.560
11,0.000,255,255,255,2.549,3.560
12,0.000,255,255,255,4.132,3.297
13,0.000,255,255,255,5.231,3.209
14,0.000,255,255,255,3.648,3.253
15,0.000,255,255,255,2.725,3.209
16,0.000,255,255,255,4.308,3.033
17,0.000,255,255,255,5.890,2.989
18,0.000,255,255,255,2.198,2.813
19,0.000,255,255,255,2.857,2.769
20,0.000,255,255,255,2.857,2.549
21,0.000,255,255,255,3.516,2.198
22,0.000,253,253,253,4.527,3.956
23,0.000,253,253,253,4.791,3.165
24,0.000,253,253,253,2.505,2.462
25,0.000,253,253,253,2.945,2.066
26,0.000,247,247,247,4.659,2.374
27,0.000,180,180,180,4.403,2.740
28,0.000,245,245,245,5.275,2.505
29,0.000,244,244,244,4.220,3.912
30,0.000,244,244,244,3.824,1.890
31,0.000,242,242,242,2.769,4.484
32,0.000,242,242,242,1.802,3.165
33,0.000,242,242,242,4.835,2.110
34,0.000,241,241,241,1.714,3.824
35,0.000,240,240,240,5.846,3.473
36,0.000,235,235,235,2.066,2.330
37,0.000,234,234,234,2.989,4.571
38,0.000,234,234,234,4.396,1.934
39,0.000,232,232,232,4.571,4.659
40,0.000,232,232,232,5.319,3.956
41,0.000,232,232,232,2.198,3.385
42,0.000,231,231,231,1.758,2.725
43,0.000,229,229,229,2.154,4.396
44,0.000,229,229,229,5.978,3.780
45,0.000,228,228,228,5.495,4.615
46,0.000,227,227,227,5.670,3.297
47,0.000,225,225,225,1.538,2.330
48,0.000,225,225,225,2.505,1.714
49,0.000,222,222,222,3.297,4.835
50,0.000,222,222,222,3.736,4.747
51,0.000,222,222,222,5.055,4.440
52,0.000,222,222,222,1.890,2.198
53,0.000,221,221,221,4.044,5.099
54,0.000,221,221,221,5.407,4.967
55,0.000,221,221,221,2.418,4.879
56,0.000,221,221,221,4.220,4.791
57,0.000,221,221,221,4.044,1.582
58,0.000,221,221,221,2.681,1.451
59,0.000,219,219,219,2.110,4.571
60,0.000,219,219,219,2.505,4.527
61,0.000,218,218,218,1.582,3.209
62,0.000,218,218,218,1.538,2.989
63,0.000,218,218,218,6.330,2.945
64,0.000,215,215,215,2.813,4.923
65,0.000,214,214,214,4.879,5.363
66,0.000,214,214,214,5.714,4.308
67,0.000,212,212,212,1.802,4.264
68,0.000,212,212,212,1.451,4.044
69,0.000,209,209,209,2.110,1.582
70,0.000,208,208,208,5.978,4.176
71,0.000,205,205,205,4.615,1.582
72,0.000,205,205,205,3.165,1.495
73,0.000,203,203,203,3.736,0.967
74,0.000,202,202,202,3.604,5.495
75,0.000,202,202,202,4.352,5.231
76,0.000,201,201,201,3.209,5.099
77,0.000,201,201,201,5.319,1.934
78,0.000,198,198,198,1.758,1.978
79,0.000,195,195,195,5.495,1.626
80,0.000,195,195,195,3.253,0.835
81,0.000,193,193,193,1.231,2.681
82,0.000,192,192,192,2.813,0.879
83,0.000,190,190,190,1.538,4.571
84,0.000,190,190,190,4.659,1.099
85,0.000,193,193,193,4.938,4.791
86,0.000,185,185,185,1.055,3.121
87,0.000,183,183,183,1.099,2.198
88,0.000,183,183,183,3.473,1.143
89,0.000,180,180,180,1.055,3.604
90,0.000,180,180,180,0.835,3.209
91,0.000,179,179,179,1.802,4.967
92,0.000,179,179,179,5.099,1.670
93,0.000,177,177,177,2.066,1.407
94,0.000,176,176,176,2.154,0.967
95,0.000,175,175,175,1.670,1.363
96,0.000,170,170,170,2.725,5.582
97,0.000,170,170,170,2.110,4.791
98,0.000,170,170,170,0.923,2.637
99,0.000,166,166,166,0.879,3.956
100,0.000,164,164,164,2.198,5.319
101,0.000,163,163,163,1.275,1.846
102,0.000,159,159,159,1.495,1.978
103,0.000,156,156,156,1.978,1.099
104,0.000,146,146,146,4.176,2.520
105,0.000,150,150,150,3.839,2.872
106,0.000,185,185,185,3.311,2.996
107,0.000,164,164,164,3.949,4.557
108,0.000,47,47,47,0.593,3.245
109,0.000,49,49,49,6.842,3.297
110,0.000,72,72,72,3.590,0.198
111,0.000,34,34,34,3.582,6.220
112,0.000,175,175,175,4.476,5.560
113,0.000,185,185,185,4.564,5.048
114,0.000,164,164,164,3.773,5.209
115,0.000,117,117,117,5.619,2.769
116,0.000,108,108,108,4.212,1.209
