 ,Area,Mean,Min,Max,X,Y
1,0.000,255,255,255,4.527,5.538
2,0.000,255,255,255,3.165,5.538
3,0.000,255,255,255,3.868,5.275
4,0.000,255,255,255,2.637,5.055
5,0.000,255,255,255,4.747,5.011
6,0.000,255,255,255,3.033,4.791
7,0.000,255,255,255,1.978,4.791
8,0.000,255,255,255,3.165,4.571
9,0.000,255,255,255,3.473,4.527
10,0.000,255,255,255,2.813,4.264
11,0.000,255,255,255,2.066,4.176
12,0.000,255,255,255,3.209,4.088
13,0.000,255,255,255,3.912,3.912
14,0.000,255,255,255,2.593,3.868
15,0.000,255,255,255,4.220,3.780
16,0.000,255,255,255,3.253,3.648
17,0.000,255,255,255,2.066,3.516
18,0.000,255,255,255,4.000,3.473
19,0.000,255,255,255,2.681,3.341
20,0.000,255,255,255,5.143,3.209
21,0.000,255,255,255,3.121,3.077
22,0.000,255,255,255,4.000,3.033
23,0.000,255,255,255,3.560,3.033
24,0.000,255,255,255,2.813,2.989
25,0.000,255,255,255,4.264,2.857
26,0.000,254,254,254,5.231,4.308
27,0.000,254,254,254,3.033,3.516
28,0.000,251,251,251,3.297,5.758
29,0.000,251,251,251,4.132,5.099
30,0.000,251,251,251,3.604,4.220
31,0.000,251,251,251,2.418,2.637
32,0.000,250,250,250,2.813,2.110
33,0.000,249,249,249,3.824,4.527
34,0.000,249,249,249,6.154,3.648
35,0.000,247,247,247,4.659,4.571
36,0.000,247,247,247,3.429,2.681
37,0.000,247,247,247,3.560,2.330
38,0.000,246,246,246,3.165,5.187
39,0.000,246,246,246,1.978,4.615
40,0.000,246,246,246,4.044,4.044
41,0.000,246,246,246,1.846,3.692
42,0.000,245,245,245,3.560,5.758
43,0.000,245,245,245,4.835,2.945
44,0.000,245,245,245,3.077,2.505
45,0.000,243,243,243,2.857,5.582
46,0.000,242,242,242,4.571,3.824
47,0.000,241,241,241,5.978,4.571
48,0.000,241,241,241,5.714,3.692
49,0.000,241,241,241,4.659,3.473
50,0.000,241,241,241,4.000,2.462
51,0.000,239,239,239,4.923,3.604
52,0.000,239,239,239,5.363,3.516
53,0.000,237,237,237,5.846,3.253
54,0.000,235,235,235,3.560,5.011
55,0.000,235,235,235,5.319,2.374
56,0.000,234,234,234,4.879,4.000
57,0.000,234,234,234,5.670,2.989
58,0.000,231,231,231,2.857,5.978
59,0.000,231,231,231,2.418,5.758
60,0.000,231,231,231,4.264,4.615
61,0.000,231,231,231,6.198,4.132
62,0.000,230,230,230,3.912,2.725
63,0.000,230,230,230,4.747,2.549
64,0.000,228,228,228,4.308,3.209
65,0.000,228,228,228,2.242,2.066
66,0.000,227,227,227,1.582,5.363
67,0.000,222,222,222,2.286,5.275
68,0.000,222,222,222,3.516,2.154
69,0.000,220,220,220,1.451,4.967
70,0.000,220,220,220,1.275,4.220
71,0.000,220,220,220,5.890,2.593
72,0.000,219,219,219,2.022,5.714
73,0.000,216,216,216,4.923,5.670
74,0.000,216,216,216,3.648,1.538
75,0.000,215,215,215,2.330,4.659
76,0.000,214,214,214,1.582,3.692
77,0.000,212,212,212,1.582,4.615
78,0.000,212,212,212,1.495,3.912
79,0.000,212,212,212,4.440,2.022
80,0.000,208,208,208,4.308,2.462
81,0.000,208,208,208,3.209,2.066
82,0.000,208,208,208,3.165,1.538
83,0.000,205,205,205,0.791,4.176
84,0.000,205,205,205,1.714,2.901
85,0.000,201,201,201,1.978,1.934
86,0.000,200,200,200,2.593,1.846
87,0.000,199,199,199,3.956,2.066
