 ,Area,Mean,Min,Max,X,Y
127,0.000,189,189,189,2.956,1.400
128,0.000,187,187,187,0.956,3.756
129,0.000,186,186,186,3.467,1.711
130,0.000,184,184,184,4.989,1.333
131,0.000,184,184,184,5.144,1.133
132,0.000,184,184,184,3.989,0.556
133,0.000,182,182,182,4.133,2.633
134,0.000,182,182,182,2.022,1.667
135,0.000,180,180,180,0.411,2.222
136,0.000,180,180,180,2.900,2.189
137,0.000,180,180,180,3.311,0.622
138,0.000,176,176,176,1.144,4.144
139,0.000,176,176,176,0.722,2.222
140,0.000,176,176,176,1.256,1.933
141,0.000,176,176,176,3.467,0.711
142,0.000,176,176,176,2.589,0.622
143,0.000,175,175,175,1.567,2.578
144,0.000,174,174,174,1.589,2.256
145,0.000,173,173,173,2.533,2.878
146,0.000,173,173,173,4.156,1.489
147,0.000,172,172,172,1.600,2.089
148,0.000,172,172,172,4.289,2.000
149,0.000,171,171,171,1.611,1.922
150,0.000,169,169,169,2.722,0.867
151,0.000,169,169,169,4.289,0.422
152,0.000,166,166,166,1.244,2.533
153,0.000,166,166,166,4.633,2.411
154,0.000,165,165,165,1.689,0.733
155,0.000,163,163,163,0.600,2.633
156,0.000,162,162,162,1.978,3.467
157,0.000,162,162,162,1.578,2.444
158,0.000,162,162,162,2.700,1.833
159,0.000,162,162,162,0.689,1.733
160,0.000,161,161,161,0.767,3.111
161,0.000,161,161,161,1.456,2.778
162,0.000,158,158,158,1.667,2.956
163,0.000,155,155,155,2.611,2.078
164,0.000,154,154,154,2.100,1.044
165,0.000,153,153,153,1.900,0.911
166,0.000,151,151,151,2.978,0.467
167,0.000,148,148,148,1.533,1.122
168,0.000,145,145,145,1.044,1.189
169,0.000,140,140,140,0.467,2.878
170,0.000,0,0,0,2.844,0.083
171,0.000,36,36,36,3.039,5.094
172,0.000,101,101,101,0.083,2.628
173,0.000,198,198,198,5.594,2.561
174,0.000,154,154,154,2.472,3.867
175,0.000,113,113,113,1.322,2.328
176,0.000,102,102,102,0.989,2.228
177,0.000,101,101,101,1.044,1.767
178,0.000,70,70,70,1.406,1.517
179,0.000,155,155,155,1.178,3.317
180,0.000,84,84,84,1.161,3.094
181,0.000,106,106,106,1.194,2.844
182,0.000,154,154,154,3.278,1.939
183,0.000,128,128,128,4.350,1.767
184,0.000,122,122,122,2.033,4.094
185,0.000,143,143,143,1.400,3.867
186,0.000,160,160,160,0.939,3.306
