 ,Area,Mean,Min,Max,X,Y
1,0.000,160,160,160,3.531,2.846
2,0.000,69,69,69,3.241,3.043
3,0.000,150,150,150,3.383,2.302
4,0.000,173,173,173,4.358,2.068
5,0.000,159,159,159,4.074,1.784
6,0.000,179,179,179,3.426,2.031
7,0.000,73,73,73,4.265,1.556
8,0.000,75,75,75,4.136,5.944
9,0.000,53,53,53,1.580,3.654
10,0.000,69,69,69,6.451,3.883
11,0.000,148,148,148,4.920,3.457
12,0.000,164,164,164,4.790,3.809
13,0.000,132,132,132,4.321,3.352
14,0.000,184,184,184,3.586,3.877
15,0.000,139,139,139,4.130,4.031
16,0.000,184,184,184,3.074,3.358
17,0.000,82,82,82,2.901,3.716
18,0.000,138,138,138,2.617,3.377
19,0.000,167,167,167,2.741,2.765
20,0.000,166,166,166,2.809,2.444
21,0.000,129,129,129,2.660,2.358
22,0.000,144,144,144,5.019,2.117
23,0.000,156,156,156,4.994,2.833
24,0.000,168,168,168,5.457,2.698
25,0.000,114,114,114,5.981,2.321
26,0.000,128,128,128,6.204,2.994
27,0.000,116,116,116,5.154,1.827
28,0.000,123,123,123,6.000,4.185
29,0.000,135,135,135,5.735,3.500
30,0.000,165,165,165,5.272,4.315
31,0.000,96,96,96,5.556,4.827
32,0.000,158,158,158,4.784,4.957
33,0.000,161,161,161,4.062,5.062
34,0.000,140,140,140,4.463,4.568
35,0.000,176,176,176,3.531,4.574
36,0.000,163,163,163,2.759,4.488
37,0.000,164,164,164,2.432,3.932
38,0.000,162,162,162,5.216,5.321
39,0.000,161,161,161,4.506,5.451
40,0.000,145,145,145,5.938,5.198
41,0.000,153,153,153,4.123,5.623
42,0.000,142,142,142,3.531,5.346
43,0.000,167,167,167,3.272,4.938
44,0.000,144,144,144,2.741,5.173
45,0.000,85,85,85,1.821,4.210
46,0.000,136,136,136,2.000,3.790
47,0.000,131,131,131,2.346,2.741
48,0.000,138,138,138,6.235,3.531
