 ,Area,Mean,Min,Max,X,Y
1,0.000,250,250,250,4.821,5.399
2,0.000,255,255,255,5.582,5.538
3,0.000,255,255,255,5.407,5.187
4,0.000,255,255,255,5.099,4.835
5,0.000,255,255,255,4.615,4.703
6,0.000,255,255,255,5.714,4.659
7,0.000,255,255,255,3.780,4.484
8,0.000,255,255,255,4.308,4.308
9,0.000,255,255,255,4.484,4.132
10,0.000,255,255,255,4.000,3.956
11,0.000,255,255,255,5.231,3.912
12,0.000,255,255,255,5.582,3.824
13,0.000,255,255,255,6.154,3.648
14,0.000,255,255,255,4.484,3.516
15,0.000,255,255,255,5.319,3.604
16,0.000,255,255,255,2.989,3.604
17,0.000,255,255,255,4.791,3.297
18,0.000,255,255,255,5.363,3.297
19,0.000,255,255,255,5.626,3.253
20,0.000,255,255,255,3.473,2.989
21,0.000,255,255,255,5.407,2.637
22,0.000,255,255,255,4.396,1.890
23,0.000,255,255,255,6.593,1.802
24,0.000,254,254,254,4.176,3.033
25,0.000,254,254,254,5.143,2.681
26,0.000,254,254,254,3.385,2.242
27,0.000,253,253,253,5.011,4.527
28,0.000,251,251,251,4.088,3.297
29,0.000,250,250,250,6.374,4.132
30,0.000,249,249,249,3.648,3.868
31,0.000,249,249,249,6.725,3.692
32,0.000,249,249,249,5.231,2.989
33,0.000,249,249,249,5.670,2.857
34,0.000,249,249,249,3.165,2.857
35,0.000,249,249,249,4.176,2.462
36,0.000,249,249,249,4.835,2.198
37,0.000,247,247,247,4.484,5.011
38,0.000,247,247,247,3.077,4.659
39,0.000,247,247,247,5.626,2.110
40,0.000,246,246,246,5.978,4.308
41,0.000,246,246,246,3.516,3.473
42,0.000,246,246,246,5.187,1.802
43,0.000,244,244,244,3.560,2.549
44,0.000,243,243,243,2.681,4.484
45,0.000,243,243,243,3.780,2.154
46,0.000,243,243,243,3.956,1.714
47,0.000,240,240,240,2.901,5.714
48,0.000,240,240,240,4.747,2.549
49,0.000,240,240,240,6.637,2.154
50,0.000,239,239,239,5.451,4.659
51,0.000,239,239,239,5.978,4.044
52,0.000,239,239,239,6.637,2.813
53,0.000,237,237,237,2.286,4.308
54,0.000,236,236,236,3.516,4.923
55,0.000,236,236,236,6.022,3.297
56,0.000,236,236,236,6.286,1.758
57,0.000,232,232,232,2.286,3.560
58,0.000,230,230,230,2.725,5.187
59,0.000,229,229,229,3.780,5.670
60,0.000,229,229,229,2.813,2.418
61,0.000,228,228,228,6.198,5.451
62,0.000,228,228,228,3.516,5.187
63,0.000,228,228,228,1.978,3.648
64,0.000,226,226,226,2.945,3.253
65,0.000,226,226,226,6.154,2.901
66,0.000,225,225,225,3.429,1.582
67,0.000,222,222,222,2.505,4.747
68,0.000,222,222,222,3.385,4.703
69,0.000,222,222,222,2.374,4.484
70,0.000,222,222,222,3.165,2.066
71,0.000,222,222,222,4.703,1.802
72,0.000,222,222,222,5.231,1.099
73,0.000,221,221,221,2.681,4.088
74,0.000,221,221,221,5.451,1.670
75,0.000,219,219,219,3.956,5.231
76,0.000,216,216,216,1.846,4.440
77,0.000,216,216,216,4.923,1.363
78,0.000,215,215,215,2.066,2.945
79,0.000,208,208,208,1.670,4.132
80,0.000,208,208,208,2.462,1.758
81,0.000,205,205,205,4.308,5.802
82,0.000,202,202,202,5.538,1.099
83,0.000,200,200,200,1.714,3.648
84,0.000,200,200,200,1.934,2.593
85,0.000,198,198,198,2.462,5.758
86,0.000,198,198,198,4.352,0.879
87,0.000,197,197,197,1.890,1.758
88,0.000,194,194,194,1.670,2.901
89,0.000,193,193,193,3.912,5.890
90,0.000,194,194,194,3.407,5.465
91,0.000,193,193,193,1.978,4.967
92,0.000,193,193,193,2.066,1.978
93,0.000,191,191,191,2.549,1.275
94,0.000,191,191,191,3.473,0.747
95,0.000,187,187,187,1.802,3.077
96,0.000,187,187,187,2.110,2.198
97,0.000,183,183,183,1.538,3.385
98,0.000,180,180,180,3.077,0.923
99,0.000,179,179,179,3.604,0.132
100,0.000,176,176,176,2.066,5.275
101,0.000,174,174,174,1.319,2.549
102,0.000,173,173,173,2.374,5.187
103,0.000,169,169,169,1.407,4.308
104,0.000,169,169,169,1.538,2.198
105,0.000,165,165,165,1.978,0.967
106,0.000,160,160,160,1.011,3.736
107,0.000,160,160,160,0.923,3.297
108,0.000,160,160,160,0.923,2.505
109,0.000,159,159,159,1.055,4.176
110,0.000,153,153,153,1.231,4.659
111,0.000,148,148,148,0.879,2.857
112,0.000,85,85,85,0.344,3.172
113,0.000,33,33,33,3.648,6.227
114,0.000,116,116,116,7.201,3.245
115,0.000,181,181,181,3.040,2.571
116,0.000,134,134,134,2.586,2.806
117,0.000,170,170,170,2.945,1.839
118,0.000,134,134,134,2.813,1.597
119,0.000,214,214,214,5.538,4.337
120,0.000,229,229,229,5.971,4.777
121,0.000,208,208,208,5.861,5.055
122,0.000,177,177,177,3.121,4.110
123,0.000,237,237,237,4.681,5.253
124,0.000,251,251,251,4.960,5.634
125,0.000,195,195,195,6.337,3.443
126,0.000,177,177,177,6.073,2.337
127,0.000,208,208,208,4.015,1.319
128,0.000,137,137,137,3.538,1.311
129,0.000,163,163,163,3.744,0.938
130,0.000,176,176,176,4.315,1.172
131,0.000,72,72,72,1.377,3.692
132,0.000,137,137,137,1.231,3.048
133,0.000,139,139,139,1.377,2.037
134,0.000,212,212,212,4.535,3.055
135,0.000,228,228,228,3.810,2.667
136,0.000,193,193,193,3.421,5.817
