 ,Area,Mean,Min,Max,X,Y
1,0.000,255,255,255,1.281,2.141
2,0.000,255,255,255,2.003,1.932
3,0.000,255,255,255,1.724,1.875
4,0.000,255,255,255,1.848,1.915
5,0.000,255,255,255,1.578,1.711
6,0.000,255,255,255,1.877,1.525
7,0.000,255,255,255,1.582,1.600
8,0.000,255,255,255,1.223,1.449
9,0.000,255,255,255,1.458,1.432
10,0.000,255,255,255,1.768,1.370
11,0.000,255,255,255,2.141,1.401
12,0.000,255,255,255,0.652,1.339
13,0.000,255,255,255,1.596,1.250
14,0.000,255,255,255,1.928,1.250
15,0.000,255,255,255,0.940,1.219
16,0.000,255,255,255,0.496,1.135
17,0.000,255,255,255,0.696,1.183
18,0.000,255,255,255,1.352,1.183
19,0.000,255,255,255,1.343,1.081
20,0.000,255,255,255,0.962,0.984
21,0.000,255,255,255,1.489,1.059
22,0.000,255,255,255,1.197,0.935
23,0.000,255,255,255,0.811,0.917
24,0.000,255,255,255,1.440,0.895
25,0.000,255,255,255,0.558,0.820
26,0.000,255,255,255,1.303,0.767
27,0.000,255,255,255,1.560,0.674
28,0.000,255,255,255,0.860,0.656
29,0.000,255,255,255,1.024,0.589
30,0.000,255,255,255,1.405,0.607
31,0.000,255,255,255,0.966,0.474
32,0.000,255,255,255,1.520,0.492
33,0.000,255,255,255,1.104,0.470
34,0.000,254,254,254,1.737,0.669
35,0.000,253,253,253,0.554,1.378
36,0.000,253,253,253,1.844,0.798
37,0.000,251,251,251,0.550,1.454
38,0.000,251,251,251,1.706,0.931
39,0.000,243,243,243,1.671,1.024
40,0.000,242,242,242,0.683,1.516
41,0.000,232,232,232,0.714,0.736
42,0.000,229,229,229,2.083,0.762
43,0.000,229,229,229,1.316,0.381
44,0.000,171,171,171,1.629,0.515
45,0.000,214,214,214,2.030,0.598
46,0.000,214,214,214,1.702,0.457
47,0.000,211,211,211,1.161,0.381
48,0.000,178,178,178,0.740,1.591
49,0.000,126,126,126,1.254,0.069
50,0.000,152,152,152,1.449,0.320
51,0.000,105,105,105,1.584,0.361
52,0.000,218,218,218,1.679,0.630
53,0.000,145,145,145,1.242,0.527
54,0.000,158,158,158,1.236,1.242
55,0.000,240,240,240,1.008,1.384
56,0.000,206,206,206,0.884,1.369
57,0.000,246,246,246,0.775,1.416
58,0.000,255,255,255,0.837,1.460
59,0.000,215,215,215,0.855,1.549
60,0.000,255,255,255,1.035,1.549
61,0.000,59,59,59,1.209,1.540
62,0.000,253,253,253,1.313,1.534
63,0.000,242,242,242,1.387,1.676
64,0.000,246,246,246,1.449,1.617
65,0.000,234,234,234,1.307,1.785
66,0.000,240,240,240,1.147,1.661
67,0.000,255,255,255,1.159,1.753
68,0.000,220,220,220,1.035,1.723
69,0.000,220,220,220,0.923,1.700
70,0.000,222,222,222,0.840,1.644
71,0.000,255,255,255,0.701,1.700
72,0.000,243,243,243,0.858,1.777
73,0.000,222,222,222,0.934,1.874
74,0.000,243,243,243,1.044,1.821
75,0.000,255,255,255,0.459,1.685
76,0.000,255,255,255,0.411,1.519
77,0.000,180,180,180,0.054,1.333
78,0.000,171,171,171,2.320,1.316
79,0.000,177,177,177,1.301,2.447
80,0.000,255,255,255,1.082,1.969
81,0.000,255,255,255,1.212,1.924
82,0.000,255,255,255,1.389,1.859
83,0.000,226,226,226,1.543,1.780
84,0.000,232,232,232,1.765,1.661
85,0.000,242,242,242,1.945,1.437
86,0.000,240,240,240,2.013,1.168
87,0.000,207,207,207,1.741,1.064
88,0.000,184,184,184,1.856,0.970
89,0.000,188,188,188,0.680,0.621
90,0.000,255,255,255,0.408,0.861
91,0.000,248,248,248,0.695,0.843
92,0.000,232,232,232,0.533,1.268
93,0.000,254,254,254,0.406,1.375
94,0.000,212,212,212,0.683,1.026
95,0.000,200,200,200,0.858,0.985
96,0.000,198,198,198,1.543,0.781
97,0.000,220,220,220,1.853,0.651
98,0.000,186,186,186,1.806,0.580
99,0.000,157,157,157,1.336,0.284
100,0.000,232,232,232,0.840,0.550
101,0.000,249,249,249,0.533,1.812
102,0.000,243,243,243,0.796,1.871
103,0.000,243,243,243,1.310,2.019
104,0.000,242,242,242,1.469,1.963
105,0.000,166,166,166,1.555,1.886
106,0.000,185,185,185,1.853,1.744
107,0.000,243,243,243,1.951,1.632
108,0.000,226,226,226,2.016,1.522
109,0.000,237,237,237,2.081,1.617
110,0.000,190,190,190,2.075,1.248
111,0.000,229,229,229,1.992,1.061
112,0.000,255,255,255,1.206,1.112
113,0.000,223,223,223,1.097,1.135
