 ,Area,Mean,Min,Max,X,Y
1,0.000,255,255,255,2.007,2.948
2,0.000,255,255,255,2.933,3.333
3,0.000,255,255,255,2.667,3.296
4,0.000,255,255,255,2.594,2.475
5,0.000,255,255,255,1.526,3.074
6,0.000,255,255,255,1.111,2.948
7,0.000,255,255,255,1.333,2.785
8,0.000,255,255,255,3.170,2.719
9,0.000,255,255,255,2.244,2.467
10,0.000,255,255,255,2.341,2.622
11,0.000,255,255,255,1.378,2.593
12,0.000,255,255,255,3.526,2.563
13,0.000,255,255,255,2.889,2.459
14,0.000,255,255,255,3.244,2.489
15,0.000,255,255,255,1.037,2.504
16,0.000,255,255,255,1.422,2.415
17,0.000,255,255,255,3.444,2.326
18,0.000,255,255,255,1.867,2.252
19,0.000,196,196,196,2.673,2.026
20,0.000,255,255,255,2.044,2.259
21,0.000,255,255,255,1.548,2.156
22,0.000,255,255,255,3.244,1.993
23,0.000,255,255,255,1.993,1.911
24,0.000,255,255,255,1.319,1.896
25,0.000,255,255,255,3.548,1.830
26,0.000,255,255,255,2.837,1.681
27,0.000,255,255,255,0.896,1.756
28,0.000,255,255,255,2.481,1.474
29,0.000,255,255,255,3.119,1.667
30,0.000,255,255,255,1.674,1.659
31,0.000,255,255,255,1.444,1.563
32,0.000,255,255,255,3.533,1.615
33,0.000,255,255,255,2.993,1.504
34,0.000,255,255,255,2.904,1.363
35,0.000,255,255,255,2.052,1.222
36,0.000,255,255,255,1.489,1.326
37,0.000,255,255,255,2.437,1.252
38,0.000,255,255,255,3.200,1.222
39,0.000,255,255,255,2.911,1.222
40,0.000,255,255,255,2.637,1.163
41,0.000,255,255,255,1.541,1.148
42,0.000,255,255,255,1.733,0.919
43,0.000,255,255,255,2.956,1.052
44,0.000,255,255,255,2.481,1.015
45,0.000,255,255,255,2.096,0.978
46,0.000,255,255,255,2.667,0.896
47,0.000,255,255,255,1.600,0.719
48,0.000,255,255,255,2.815,0.667
49,0.000,255,255,255,2.215,0.422
50,0.000,254,254,254,1.022,2.178
51,0.000,254,254,254,1.119,1.874
52,0.000,254,254,254,1.074,1.563
53,0.000,254,254,254,3.281,1.244
54,0.000,254,254,254,1.778,0.674
55,0.000,253,253,253,2.741,0.467
56,0.000,252,252,252,3.467,2.067
57,0.000,219,219,219,1.814,1.389
58,0.000,251,251,251,3.281,1.719
59,0.000,251,251,251,2.800,1.185
60,0.000,250,250,250,2.067,3.304
61,0.000,250,250,250,2.393,1.807
62,0.000,59,59,59,4.090,1.735
63,0.000,248,248,248,0.837,1.444
64,0.000,248,248,248,1.378,1.163
65,0.000,246,246,246,2.274,1.422
66,0.000,246,246,246,3.474,1.304
67,0.000,246,246,246,1.763,0.607
68,0.000,245,245,245,3.793,1.985
69,0.000,243,243,243,2.800,3.444
70,0.000,243,243,243,0.815,2.259
71,0.000,242,242,242,3.170,3.163
72,0.000,242,242,242,1.615,1.267
73,0.000,255,255,255,1.981,3.122
74,0.000,241,241,241,1.533,2.748
75,0.000,241,241,241,3.630,1.489
76,0.000,241,241,241,1.059,1.326
77,0.000,241,241,241,3.296,0.948
