 ,Area,Mean,Min,Max,X,Y
1,0.000,117,117,117,16.208,15.762
2,0.000,111,111,111,16.283,12.379
3,0.000,104,104,104,17.695,12.528
4,0.000,171,171,171,18.253,15.204
5,0.000,150,150,150,17.249,14.981
6,0.000,95,95,95,17.770,16.766
7,0.000,80,80,80,18.662,17.100
8,0.000,151,151,151,19.665,11.859
9,0.000,113,113,113,17.770,10.632
10,0.000,137,137,137,17.175,8.662
11,0.000,94,94,94,16.506,9.517
12,0.000,127,127,127,15.576,11.004
13,0.000,89,89,89,15.465,14.498
14,0.000,145,145,145,14.164,18.587
15,0.000,61,61,61,15.502,18.625
16,0.000,53,53,53,17.063,17.695
17,0.000,127,127,127,17.621,18.922
18,0.000,115,115,115,16.580,19.108
19,0.000,132,132,132,17.212,20.632
20,0.000,169,169,169,17.695,21.413
21,0.000,187,187,187,19.926,18.959
22,0.000,194,194,194,18.699,18.364
23,0.000,128,128,128,20.967,17.770
24,0.000,144,144,144,19.963,17.100
25,0.000,76,76,76,20.892,16.059
26,0.000,146,146,146,22.007,17.063
27,0.000,104,104,104,23.123,17.435
28,0.000,146,146,146,21.599,19.405
29,0.000,74,74,74,20.818,20.260
30,0.000,77,77,77,19.219,20.595
31,0.000,156,156,156,19.442,22.268
32,0.000,114,114,114,20.000,23.346
33,0.000,122,122,122,21.524,21.673
34,0.000,110,110,110,20.558,21.599
35,0.000,152,152,152,22.454,20.595
36,0.000,32,32,32,14.387,1.301
37,0.000,49,49,49,14.535,32.454
38,0.000,86,86,86,1.859,16.245
39,0.000,136,136,136,29.665,15.613
40,0.000,87,87,87,12.454,19.554
41,0.000,98,98,98,13.606,22.007
42,0.000,157,157,157,14.610,19.814
43,0.000,85,85,85,15.502,21.413
44,0.000,99,99,99,15.167,22.639
45,0.000,72,72,72,14.721,23.680
46,0.000,96,96,96,15.576,23.643
47,0.000,94,94,94,16.543,22.788
48,0.000,89,89,89,17.323,23.717
49,0.000,159,159,159,17.770,23.383
50,0.000,79,79,79,18.885,24.647
51,0.000,101,101,101,18.104,24.461
52,0.000,121,121,121,17.063,24.721
53,0.000,32,32,32,15.725,24.833
54,0.000,106,106,106,16.543,24.870
55,0.000,97,97,97,16.617,26.171
56,0.000,122,122,122,15.316,26.580
57,0.000,61,61,61,13.941,24.164
58,0.000,126,126,126,13.457,25.019
59,0.000,96,96,96,14.498,28.141
60,0.000,88,88,88,12.714,26.171
61,0.000,97,97,97,10.297,22.156
62,0.000,86,86,86,10.929,20.781
63,0.000,88,88,88,12.491,21.227
64,0.000,144,144,144,10.781,18.439
65,0.000,64,64,64,9.033,17.063
66,0.000,140,140,140,12.416,11.152
67,0.000,122,122,122,11.264,10.558
68,0.000,149,149,149,13.643,11.896
69,0.000,106,106,106,14.461,11.710
70,0.000,101,101,101,15.279,7.063
71,0.000,122,122,122,12.416,7.955
72,0.000,73,73,73,13.494,7.361
73,0.000,148,148,148,15.576,8.625
74,0.000,127,127,127,20.297,9.331
75,0.000,76,76,76,23.309,15.874
76,0.000,82,82,82,24.201,14.907
77,0.000,58,58,58,23.680,13.457
78,0.000,99,99,99,24.796,17.472
79,0.000,137,137,137,24.944,20.818
80,0.000,110,110,110,24.944,21.970
81,0.000,110,110,110,8.401,19.926
82,0.000,114,114,114,10.223,14.015
