 ,Area,Mean,Min,Max,X,Y
103,0.000,249,249,249,3.224,3.096
104,0.000,248,248,248,2.832,2.000
105,0.000,248,248,248,1.472,1.976
106,0.000,248,248,248,0.864,1.792
107,0.000,248,248,248,0.856,1.488
108,0.000,245,245,245,1.304,3.224
109,0.000,213,213,213,3.980,2.680
110,0.000,245,245,245,1.384,1.440
111,0.000,169,169,169,3.784,2.912
112,0.000,244,244,244,1.136,2.976
113,0.000,172,172,172,1.080,1.512
114,0.000,144,144,144,3.836,2.256
115,0.000,240,240,240,3.320,3.512
116,0.000,240,240,240,1.376,0.944
117,0.000,240,240,240,2.856,0.824
118,0.000,239,239,239,3.952,2.160
119,0.000,239,239,239,2.696,1.800
120,0.000,237,237,237,0.816,3.168
121,0.000,237,237,237,1.872,2.528
122,0.000,236,236,236,1.160,2.160
123,0.000,236,236,236,1.800,1.384
124,0.000,235,235,235,1.168,3.160
125,0.000,234,234,234,4.040,2.560
126,0.000,233,233,233,3.016,2.416
127,0.000,233,233,233,2.992,0.920
128,0.000,231,231,231,1.448,3.480
129,0.000,231,231,231,1.128,2.680
130,0.000,231,231,231,1.648,2.096
131,0.000,228,228,228,3.784,1.360
132,0.000,225,225,225,2.816,0.912
133,0.000,224,224,224,1.720,3.272
134,0.000,224,224,224,2.064,1.624
135,0.000,224,224,224,2.920,0.688
136,0.000,198,198,198,2.896,1.600
137,0.000,221,221,221,2.104,0.648
138,0.000,218,218,218,2.768,1.856
139,0.000,218,218,218,1.624,1.728
140,0.000,218,218,218,2.616,0.664
141,0.000,216,216,216,4.144,1.824
142,0.000,215,215,215,2.704,0.792
143,0.000,214,214,214,2.928,1.336
144,0.000,214,214,214,0.992,1.264
145,0.000,213,213,213,3.372,1.136
146,0.000,214,214,214,2.288,1.120
147,0.000,128,128,128,4.088,1.972
148,0.000,210,210,210,3.472,1.960
149,0.000,149,149,149,3.676,1.892
150,0.000,210,210,210,1.488,1.592
151,0.000,210,210,210,3.552,0.976
152,0.000,210,210,210,0.984,0.856
153,0.000,209,209,209,1.296,2.000
154,0.000,209,209,209,3.808,1.760
155,0.000,193,193,193,3.028,1.728
156,0.000,208,208,208,3.656,1.112
157,0.000,207,207,207,2.992,3.288
158,0.000,206,206,206,3.872,2.056
159,0.000,206,206,206,2.648,0.408
160,0.000,200,200,200,0.728,1.320
161,0.000,200,200,200,3.088,0.920
162,0.000,199,199,199,3.400,0.904
163,0.000,195,195,195,2.240,1.176
164,0.000,193,193,193,3.368,0.736
165,0.000,190,190,190,3.544,0.720
166,0.000,189,189,189,3.656,2.200
167,0.000,189,189,189,3.736,0.904
168,0.000,188,188,188,0.696,1.816
169,0.000,183,183,183,3.928,1.072
170,0.000,179,179,179,1.280,0.768
171,0.000,165,165,165,2.456,0.832
172,0.000,165,165,165,3.192,0.400
173,0.000,243,243,243,1.684,0.956
174,0.000,148,148,148,3.056,0.376
175,0.000,84,84,84,2.268,0.104
176,0.000,18,18,18,2.484,4.132
177,0.000,78,78,78,4.440,1.984
178,0.000,116,116,116,0.260,2.212
179,0.000,169,169,169,1.256,1.116
180,0.000,221,221,221,2.560,2.312
181,0.000,231,231,231,2.380,2.264
182,0.000,169,169,169,2.432,2.404
183,0.000,255,255,255,2.184,2.432
184,0.000,205,205,205,3.400,2.652
185,0.000,202,202,202,1.976,3.240
186,0.000,215,215,215,2.384,3.312
187,0.000,255,255,255,2.796,3.068
188,0.000,118,118,118,3.936,1.908
189,0.000,134,134,134,3.952,1.428
190,0.000,241,241,241,2.300,2.832
191,0.000,208,208,208,1.636,2.928
192,0.000,187,187,187,0.844,2.076
193,0.000,196,196,196,1.416,3.072
194,0.000,231,231,231,1.616,3.104
195,0.000,159,159,159,1.916,3.452
196,0.000,255,255,255,2.216,3.520
197,0.000,149,149,149,2.400,3.572
198,0.000,177,177,177,2.704,3.672
199,0.000,223,223,223,2.576,3.112
200,0.000,129,129,129,3.064,0.648
201,0.000,147,147,147,2.864,0.516
202,0.000,136,136,136,2.772,0.364
203,0.000,143,143,143,2.244,0.432
204,0.000,168,168,168,1.132,1.000
205,0.000,202,202,202,0.748,1.636
206,0.000,221,221,221,0.720,2.600
207,0.000,223,223,223,2.796,3.492
