 ,Area,Mean,Min,Max,X,Y
1,0.000,255,255,255,10.604,10.226
2,0.000,185,185,185,9.890,9.991
3,0.000,255,255,255,6.566,9.830
4,0.000,255,255,255,5.528,9.774
5,0.000,255,255,255,9.698,9.509
6,0.000,255,255,255,12.358,9.340
7,0.000,255,255,255,10.509,9.340
8,0.000,255,255,255,11.208,9.189
9,0.000,255,255,255,6.019,7.264
10,0.000,255,255,255,8.981,9.038
11,0.000,255,255,255,7.434,9.000
12,0.000,255,255,255,10.057,8.981
13,0.000,255,255,255,13.340,8.962
14,0.000,255,255,255,8.604,8.642
15,0.000,255,255,255,7.208,8.717
16,0.000,255,255,255,9.491,8.415
17,0.000,255,255,255,4.717,8.340
18,0.000,255,255,255,7.962,8.377
19,0.000,255,255,255,12.623,8.283
20,0.000,255,255,255,11.472,8.340
21,0.000,255,255,255,4.113,8.151
22,0.000,255,255,255,3.472,7.302
23,0.000,255,255,255,8.245,7.849
24,0.000,255,255,255,7.434,8.057
25,0.000,255,255,255,10.660,8.038
26,0.000,255,255,255,7.736,7.755
27,0.000,255,255,255,6.396,7.679
28,0.000,255,255,255,12.355,7.588
29,0.000,255,255,255,11.868,7.623
30,0.000,255,255,255,7.038,7.547
31,0.000,255,255,255,9.887,7.566
32,0.000,255,255,255,10.679,7.453
33,0.000,255,255,255,11.245,7.415
34,0.000,255,255,255,10.245,7.170
35,0.000,255,255,255,13.208,7.396
36,0.000,255,255,255,9.245,6.717
37,0.000,74,74,74,7.097,6.808
38,0.000,255,255,255,12.981,7.132
39,0.000,255,255,255,8.170,6.811
40,0.000,255,255,255,13.717,7.019
41,0.000,255,255,255,12.604,6.811
42,0.000,255,255,255,11.906,6.377
43,0.000,255,255,255,10.717,6.585
44,0.000,255,255,255,3.170,6.509
45,0.000,168,168,168,10.028,6.500
46,0.000,255,255,255,13.906,6.264
47,0.000,255,255,255,10.151,5.943
48,0.000,255,255,255,3.962,6.075
49,0.000,255,255,255,13.075,6.075
50,0.000,255,255,255,9.604,6.094
51,0.000,255,255,255,6.453,5.491
52,0.000,255,255,255,2.245,5.321
53,0.000,255,255,255,10.943,5.547
54,0.000,255,255,255,9.849,5.358
55,0.000,255,255,255,13.604,5.283
56,0.000,255,255,255,7.358,5.264
57,0.000,255,255,255,12.981,5.283
58,0.000,255,255,255,7.000,5.000
59,0.000,255,255,255,11.038,5.075
60,0.000,255,255,255,5.528,5.075
61,0.000,255,255,255,7.792,5.075
62,0.000,255,255,255,14.113,4.943
63,0.000,255,255,255,10.396,4.264
64,0.000,185,185,185,3.443,4.877
65,0.000,255,255,255,5.981,4.849
66,0.000,255,255,255,8.057,4.566
67,0.000,255,255,255,6.943,4.321
68,0.000,255,255,255,12.491,4.774
69,0.000,255,255,255,5.094,4.585
70,0.000,255,255,255,7.472,4.660
71,0.000,255,255,255,9.434,4.509
72,0.000,255,255,255,13.679,4.509
73,0.000,255,255,255,6.057,4.189
74,0.000,255,255,255,3.557,4.330
75,0.000,189,189,189,11.934,4.274
76,0.000,255,255,255,10.774,4.208
77,0.000,255,255,255,4.679,4.132
78,0.000,255,255,255,12.491,4.113
79,0.000,255,255,255,4.943,3.906
80,0.000,224,224,224,2.613,3.708
81,0.000,255,255,255,8.019,2.962
82,0.000,255,255,255,8.962,3.660
83,0.000,255,255,255,9.566,3.830
84,0.000,255,255,255,6.623,3.811
85,0.000,173,173,173,7.097,3.752
86,0.000,203,203,203,3.764,3.255
87,0.000,255,255,255,6.792,3.226
88,0.000,255,255,255,12.321,3.057
89,0.000,255,255,255,7.283,2.981
90,0.000,207,207,207,5.877,3.349
91,0.000,239,239,239,5.575,3.104
92,0.000,255,255,255,10.019,3.189
93,0.000,255,255,255,9.453,3.170
94,0.000,255,255,255,8.396,3.038
95,0.000,255,255,255,4.887,2.057
96,0.000,255,255,255,10.057,2.377
97,0.000,255,255,255,7.811,2.396
98,0.000,255,255,255,6.472,2.528
99,0.000,255,255,255,5.566,2.547
100,0.000,255,255,255,10.623,2.377
101,0.000,255,255,255,6.981,1.660
102,0.000,255,255,255,11.321,1.755
103,0.000,255,255,255,8.623,1.358
104,0.000,255,255,255,8.075,1.283
105,0.000,255,255,255,10.981,1.434
106,0.000,255,255,255,9.264,1.302
107,0.000,253,253,253,8.774,9.792
108,0.000,251,251,251,8.642,7.566
109,0.000,251,251,251,12.019,2.113
110,0.000,97,97,97,3.123,4.255
111,0.000,250,250,250,10.547,1.698
112,0.000,247,247,247,13.245,8.019
113,0.000,247,247,247,8.679,3.113
114,0.000,247,247,247,13.132,1.491
115,0.000,246,246,246,8.566,9.208
116,0.000,246,246,246,6.321,8.736
117,0.000,246,246,246,12.208,5.642
118,0.000,110,110,110,3.443,5.311
119,0.000,244,244,244,12.811,9.509
120,0.000,244,244,244,11.321,7.792
121,0.000,244,244,244,12.264,5.302
122,0.000,244,244,244,13.283,3.811
123,0.000,243,243,243,2.434,4.245
124,0.000,243,243,243,13.358,2.566
125,0.000,240,240,240,12.434,11.321
126,0.000,240,240,240,13.377,6.849
127,0.000,239,239,239,11.981,10.151
128,0.000,239,239,239,11.434,2.453
129,0.000,236,236,236,13.151,9.679
130,0.000,236,236,236,10.415,8.811
131,0.000,234,234,234,5.830,9.981
132,0.000,230,230,230,12.434,10.264
133,0.000,230,230,230,11.660,10.075
134,0.000,230,230,230,11.000,9.283
135,0.000,230,230,230,12.849,2.208
136,0.000,230,230,230,11.434,1.321
137,0.000,246,246,246,10.104,10.292
138,0.000,224,224,224,9.453,2.340
139,0.000,223,223,223,9.208,4.887
140,0.000,223,223,223,12.547,3.396
141,0.000,220,220,220,14.189,7.434
142,0.000,220,220,220,14.434,6.358
143,0.000,134,134,134,9.513,10.381
144,0.000,216,216,216,6.528,8.113
145,0.000,213,213,213,7.585,9.283
146,0.000,99,99,99,12.651,6.349
147,0.000,79,79,79,14.519,5.255
148,0.000,213,213,213,14.943,5.283
149,0.000,213,213,213,13.170,3.509
150,0.000,209,209,209,5.585,4.415
151,0.000,209,209,209,13.132,2.019
152,0.000,207,207,207,6.264,9.585
153,0.000,207,207,207,7.642,6.396
154,0.000,205,205,205,11.925,10.623
155,0.000,205,205,205,11.566,5.283
156,0.000,205,205,205,6.000,5.245
157,0.000,205,205,205,11.509,4.226
158,0.000,53,53,53,14.651,5.896
159,0.000,200,200,200,13.396,10.151
160,0.000,199,199,199,11.396,10.717
161,0.000,195,195,195,13.642,7.849
162,0.000,124,124,124,12.921,4.783
163,0.000,189,189,189,10.887,9.887
164,0.000,28,28,28,6.802,8.726
165,0.000,121,121,121,7.110,5.802
166,0.000,169,169,169,11.472,6.132
167,0.000,176,176,176,0.192,6.091
168,0.000,117,117,117,15.752,6.154
169,0.000,0,0,0,8.230,11.513
170,0.000,29,29,29,7.928,0.305
171,0.000,255,255,255,6.708,6.544
172,0.000,254,254,254,6.431,6.267
173,0.000,247,247,247,8.607,6.255
174,0.000,255,255,255,9.324,7.123
175,0.000,239,239,239,9.336,7.135
176,0.000,239,239,239,9.135,8.104
177,0.000,250,250,250,5.437,5.613
178,0.000,255,255,255,7.764,3.676
179,0.000,156,156,156,9.110,4.079
180,0.000,189,189,189,9.890,4.192
181,0.000,227,227,227,10.179,4.858
182,0.000,195,195,195,9.538,5.638
183,0.000,236,236,236,11.035,5.978
184,0.000,196,196,196,11.752,5.840
185,0.000,227,227,227,10.657,3.777
186,0.000,195,195,195,10.947,3.097
187,0.000,188,188,188,11.903,3.261
188,0.000,203,203,203,5.299,8.217
189,0.000,239,239,239,4.280,7.160
190,0.000,134,134,134,4.443,6.066
191,0.000,200,200,200,2.764,4.915
192,0.000,224,224,224,3.443,3.708
193,0.000,200,200,200,4.431,2.934
194,0.000,219,219,219,7.047,2.318
195,0.000,154,154,154,7.399,1.890
