 ,Area,Mean,Min,Max,X,Y
1,0.000,255,255,255,1.344,1.922
2,0.000,255,255,255,0.967,1.917
3,0.000,255,255,255,1.422,1.833
4,0.000,255,255,255,1.111,1.811
5,0.000,255,255,255,1.444,1.728
6,0.000,255,255,255,1.317,1.706
7,0.000,255,255,255,1.106,1.661
8,0.000,255,255,255,1.500,1.667
9,0.000,255,255,255,1.622,1.594
10,0.000,255,255,255,1.428,1.606
11,0.000,255,255,255,1.378,1.539
12,0.000,255,255,255,0.856,1.533
13,0.000,255,255,255,1.511,1.528
14,0.000,255,255,255,1.417,1.489
15,0.000,255,255,255,1.033,1.478
16,0.000,255,255,255,1.094,1.478
17,0.000,255,255,255,1.644,1.433
18,0.000,255,255,255,0.928,1.439
19,0.000,255,255,255,0.678,1.400
20,0.000,255,255,255,1.611,1.383
21,0.000,255,255,255,1.533,1.383
22,0.000,255,255,255,1.339,1.350
23,0.000,249,249,249,1.483,1.178
24,0.000,255,255,255,1.067,1.244
25,0.000,255,255,255,0.761,1.239
26,0.000,255,255,255,0.978,1.183
27,0.000,255,255,255,1.217,1.167
28,0.000,255,255,255,1.733,1.150
29,0.000,255,255,255,1.139,1.150
30,0.000,255,255,255,1.389,1.122
31,0.000,255,255,255,1.672,1.044
32,0.000,255,255,255,1.767,1.011
33,0.000,255,255,255,1.739,0.950
34,0.000,255,255,255,0.844,0.917
35,0.000,255,255,255,1.656,0.856
36,0.000,211,211,211,1.778,0.781
37,0.000,255,255,255,1.000,0.744
38,0.000,218,218,218,1.342,0.839
39,0.000,253,253,253,1.172,1.978
40,0.000,253,253,253,1.594,0.911
41,0.000,253,253,253,1.211,0.911
42,0.000,252,252,252,1.161,1.044
43,0.000,249,249,249,1.244,1.439
44,0.000,249,249,249,1.622,1.144
45,0.000,248,248,248,0.828,1.606
46,0.000,248,248,248,1.589,1.039
47,0.000,248,248,248,1.817,0.667
48,0.000,245,245,245,0.933,2.067
49,0.000,244,244,244,1.178,2.028
50,0.000,244,244,244,1.333,1.856
51,0.000,244,244,244,0.394,1.600
52,0.000,244,244,244,1.661,0.728
53,0.000,243,243,243,0.767,1.956
54,0.000,243,243,243,0.883,1.222
55,0.000,243,243,243,0.378,1.133
56,0.000,243,243,243,1.128,1.089
57,0.000,242,242,242,0.839,1.372
58,0.000,238,238,238,0.556,1.789
59,0.000,238,238,238,0.800,1.672
60,0.000,238,238,238,0.767,1.117
61,0.000,238,238,238,1.483,1.028
62,0.000,204,204,204,1.394,0.986
63,0.000,237,237,237,1.272,1.789
64,0.000,237,237,237,0.700,1.289
65,0.000,237,237,237,1.022,1.106
66,0.000,237,237,237,1.283,0.861
67,0.000,234,234,234,0.872,1.744
68,0.000,234,234,234,1.000,1.739
69,0.000,234,234,234,1.400,0.761
70,0.000,234,234,234,1.661,0.583
71,0.000,233,233,233,1.328,1.467
72,0.000,233,233,233,0.867,0.833
73,0.000,233,233,233,1.239,0.767
74,0.000,232,232,232,1.267,1.572
75,0.000,232,232,232,1.489,1.394
76,0.000,230,230,230,0.789,0.983
77,0.000,230,230,230,1.539,0.533
78,0.000,229,229,229,0.722,1.011
79,0.000,226,226,226,1.033,2.061
80,0.000,226,226,226,1.572,1.789
81,0.000,226,226,226,0.756,1.411
82,0.000,226,226,226,1.039,0.878
83,0.000,226,226,226,1.539,0.622
84,0.000,223,223,223,0.333,1.211
85,0.000,223,223,223,0.578,0.889
86,0.000,220,220,220,0.733,1.900
87,0.000,220,220,220,0.789,0.767
88,0.000,220,220,220,0.678,0.733
89,0.000,219,219,219,0.383,1.256
90,0.000,219,219,219,0.861,1.006
91,0.000,219,219,219,1.172,0.489
92,0.000,218,218,218,1.439,0.383
93,0.000,215,215,215,0.333,1.583
94,0.000,215,215,215,0.517,1.461
