 ,Area,Mean,Min,Max,X,Y
1,0.000,91,91,91,14.193,13.732
2,0.000,89,89,89,13.403,16.663
3,0.000,186,186,186,9.912,14.984
4,0.000,192,192,192,9.748,13.370
5,0.000,158,158,158,10.373,11.526
6,0.000,190,190,190,13.568,12.020
7,0.000,130,130,130,15.873,11.065
8,0.000,224,224,224,12.415,9.715
9,0.000,125,125,125,11.098,10.933
10,0.000,211,211,211,12.909,10.933
11,0.000,139,139,139,11.065,8.727
12,0.000,220,220,220,9.879,10.176
13,0.000,182,182,182,9.287,8.760
14,0.000,211,211,211,8.134,9.978
15,0.000,211,211,211,8.200,11.460
16,0.000,212,212,212,6.915,13.041
17,0.000,164,164,164,8.628,13.600
18,0.000,38,38,38,7.113,14.160
19,0.000,191,191,191,5.137,13.831
20,0.000,167,167,167,7.640,17.486
21,0.000,184,184,184,12.020,17.519
22,0.000,200,200,200,10.933,18.771
23,0.000,41,41,41,10.439,17.684
24,0.000,159,159,159,8.825,18.441
25,0.000,17,17,17,13.238,18.804
26,0.000,126,126,126,14.819,17.453
27,0.000,128,128,128,15.906,18.244
28,0.000,112,112,112,17.420,17.223
29,0.000,135,135,135,13.963,15.478
30,0.000,174,174,174,19.100,14.424
31,0.000,213,213,213,20.121,15.906
32,0.000,188,188,188,18.507,12.613
33,0.000,220,220,220,17.190,13.139
34,0.000,133,133,133,16.926,10.110
35,0.000,216,216,216,18.869,8.595
36,0.000,147,147,147,15.741,7.870
37,0.000,177,177,177,15.148,8.957
38,0.000,174,174,174,12.382,7.377
39,0.000,185,185,185,10.604,6.092
40,0.000,150,150,150,14.193,5.829
41,0.000,159,159,159,8.364,5.631
42,0.000,144,144,144,12.975,4.676
43,0.000,184,184,184,4.973,9.089
44,0.000,93,93,93,5.203,12.283
45,0.000,167,167,167,4.874,16.169
46,0.000,85,85,85,6.685,15.543
47,0.000,176,176,176,6.026,17.256
48,0.000,202,202,202,5.829,19.100
49,0.000,36,36,36,7.936,19.462
50,0.000,228,228,228,8.529,21.372
51,0.000,103,103,103,5.960,21.208
52,0.000,217,217,217,10.011,19.759
53,0.000,195,195,195,14.588,19.759
54,0.000,215,215,215,19.594,18.507
55,0.000,143,143,143,18.935,6.454
56,0.000,118,118,118,16.531,20.911
57,0.000,187,187,187,17.519,5.862
58,0.000,150,150,150,14.588,7.377
59,0.000,117,117,117,11.098,0.955
60,0.000,40,40,40,11.197,26.773
61,0.000,74,74,74,1.153,12.217
62,0.000,85,85,85,22.953,12.777
63,0.000,166,166,166,20.483,13.864
64,0.000,149,149,149,20.746,15.016
65,0.000,126,126,126,21.767,14.325
66,0.000,200,200,200,21.998,13.666
