 ,Area,Mean,Min,Max,X,Y
1,0.000,255,255,255,1.550,1.822
2,0.000,255,255,255,1.039,1.644
3,0.000,255,255,255,0.733,1.628
4,0.000,255,255,255,1.539,1.561
5,0.000,255,255,255,0.750,1.478
6,0.000,255,255,255,1.472,1.422
7,0.000,235,235,235,1.122,1.475
8,0.000,255,255,255,1.861,1.406
9,0.000,255,255,255,1.539,1.378
10,0.000,255,255,255,1.089,1.378
11,0.000,255,255,255,1.689,1.372
12,0.000,255,255,255,1.722,1.239
13,0.000,255,255,255,1.511,1.261
14,0.000,255,255,255,1.117,1.278
15,0.000,255,255,255,0.883,1.267
16,0.000,255,255,255,1.217,1.267
17,0.000,255,255,255,1.411,1.128
18,0.000,255,255,255,1.317,1.183
19,0.000,255,255,255,1.094,1.161
20,0.000,255,255,255,0.800,1.128
21,0.000,255,255,255,1.861,1.111
22,0.000,255,255,255,1.789,1.094
23,0.000,255,255,255,1.283,1.089
24,0.000,255,255,255,0.611,1.078
25,0.000,255,255,255,1.528,1.056
26,0.000,255,255,255,1.356,1.033
27,0.000,255,255,255,0.822,1.006
28,0.000,255,255,255,1.822,1.006
29,0.000,255,255,255,0.983,0.906
30,0.000,255,255,255,1.978,0.956
31,0.000,255,255,255,1.422,0.939
32,0.000,255,255,255,1.633,0.911
33,0.000,255,255,255,0.856,0.933
34,0.000,255,255,255,1.528,0.906
35,0.000,255,255,255,0.544,0.894
36,0.000,255,255,255,1.872,0.844
37,0.000,255,255,255,0.967,0.811
38,0.000,255,255,255,1.394,0.756
39,0.000,255,255,255,1.917,0.767
40,0.000,255,255,255,0.656,0.717
41,0.000,255,255,255,1.617,0.672
42,0.000,255,255,255,1.297,0.642
43,0.000,245,245,245,1.389,0.603
44,0.000,255,255,255,0.683,0.589
45,0.000,230,230,230,1.503,0.525
46,0.000,255,255,255,1.117,0.472
47,0.000,255,255,255,1.100,0.383
48,0.000,255,255,255,1.644,0.350
49,0.000,255,255,255,1.372,0.228
50,0.000,253,253,253,0.906,1.733
51,0.000,253,253,253,1.878,0.594
52,0.000,253,253,253,1.711,0.489
53,0.000,253,253,253,1.517,0.450
54,0.000,252,252,252,1.183,0.822
55,0.000,250,250,250,0.928,1.778
56,0.000,250,250,250,1.989,0.894
57,0.000,250,250,250,1.878,0.689
58,0.000,250,250,250,1.978,0.644
59,0.000,249,249,249,1.339,1.722
60,0.000,168,168,168,1.125,1.561
61,0.000,248,248,248,1.700,1.650
62,0.000,248,248,248,1.028,1.283
63,0.000,248,248,248,0.578,1.233
64,0.000,248,248,248,1.983,1.194
65,0.000,248,248,248,1.906,0.961
66,0.000,248,248,248,1.844,0.356
67,0.000,247,247,247,1.928,1.133
68,0.000,245,245,245,0.911,1.644
69,0.000,245,245,245,0.694,1.383
70,0.000,244,244,244,1.700,1.017
71,0.000,241,241,241,1.900,1.500
72,0.000,241,241,241,1.256,1.456
73,0.000,241,241,241,1.089,0.928
74,0.000,241,241,241,1.100,0.561
75,0.000,241,241,241,1.972,0.383
76,0.000,240,240,240,1.800,1.622
77,0.000,240,240,240,0.661,1.367
78,0.000,240,240,240,1.856,0.550
79,0.000,239,239,239,1.311,1.772
80,0.000,239,239,239,1.383,1.306
81,0.000,239,239,239,1.678,1.156
82,0.000,153,153,153,0.669,0.969
83,0.000,238,238,238,0.978,1.539
84,0.000,235,235,235,1.506,1.756
85,0.000,235,235,235,0.550,1.444
86,0.000,234,234,234,1.239,1.578
87,0.000,234,234,234,1.144,0.978
88,0.000,232,232,232,1.089,1.650
89,0.000,165,165,165,0.625,1.533
90,0.000,232,232,232,1.028,0.711
91,0.000,230,230,230,1.722,1.422
92,0.000,230,230,230,0.928,1.383
93,0.000,230,230,230,1.756,0.839
94,0.000,230,230,230,0.911,0.811
95,0.000,230,230,230,0.917,0.400
96,0.000,229,229,229,1.956,1.600
97,0.000,229,229,229,1.611,1.472
98,0.000,229,229,229,0.544,0.800
99,0.000,154,154,154,1.144,1.761
100,0.000,227,227,227,1.228,1.144
101,0.000,212,212,212,0.689,1.064
102,0.000,194,194,194,0.939,1.017
103,0.000,227,227,227,0.789,0.472
104,0.000,227,227,227,1.417,0.144
105,0.000,226,226,226,1.078,1.817
106,0.000,226,226,226,1.306,0.450
107,0.000,225,225,225,1.239,0.928
108,0.000,225,225,225,1.722,0.572
109,0.000,224,224,224,1.700,1.056
110,0.000,224,224,224,0.961,0.378
111,0.000,224,224,224,1.772,0.289
112,0.000,222,222,222,1.772,1.772
113,0.000,222,222,222,1.739,1.322
114,0.000,221,221,221,1.650,1.700
115,0.000,221,221,221,1.628,1.217
116,0.000,221,221,221,0.800,0.811
117,0.000,157,157,157,0.450,1.086
118,0.000,218,218,218,0.506,0.850
119,0.000,153,153,153,1.469,0.667
120,0.000,217,217,217,1.150,0.900
121,0.000,217,217,217,0.894,0.178
122,0.000,216,216,216,1.694,0.800
123,0.000,216,216,216,1.667,0.689
124,0.000,216,216,216,1.956,0.561
125,0.000,215,215,215,0.794,1.728
126,0.000,215,215,215,0.500,1.300
127,0.000,215,215,215,1.767,1.128
128,0.000,215,215,215,1.794,0.256
129,0.000,215,215,215,1.233,0.150
130,0.000,213,213,213,0.667,1.161
131,0.000,213,213,213,1.956,1.022
132,0.000,212,212,212,0.850,0.678
133,0.000,211,211,211,1.017,0.272
134,0.000,211,211,211,1.339,0.128
135,0.000,209,209,209,1.661,1.572
136,0.000,209,209,209,0.739,1.272
137,0.000,207,207,207,1.233,1.689
138,0.000,207,207,207,1.517,1.656
139,0.000,206,206,206,1.011,0.772
140,0.000,206,206,206,0.856,0.250
141,0.000,203,203,203,1.300,1.367
142,0.000,202,202,202,1.756,0.906
143,0.000,202,202,202,1.011,0.494
144,0.000,199,199,199,1.606,1.144
145,0.000,195,195,195,0.750,1.039
146,0.000,195,195,195,0.961,0.606
147,0.000,195,195,195,1.439,0.361
148,0.000,194,194,194,0.467,0.600
149,0.000,112,112,112,0.431,0.944
150,0.000,184,184,184,0.411,0.739
151,0.000,184,184,184,0.917,0.589
152,0.000,184,184,184,0.739,0.439
153,0.000,183,183,183,0.461,1.478
154,0.000,183,183,183,1.117,0.144
155,0.000,181,181,181,1.228,0.789
156,0.000,176,176,176,1.389,1.806
157,0.000,172,172,172,1.094,1.072
158,0.000,172,172,172,1.289,0.800
159,0.000,171,171,171,0.900,1.511
160,0.000,171,171,171,0.922,0.511
161,0.000,170,170,170,0.522,0.439
162,0.000,160,160,160,0.756,1.189
