 ,Area,Mean,Min,Max,X,Y
1,0.000,255,255,255,5.109,12.158
2,0.000,255,255,255,5.960,11.960
3,0.000,255,255,255,7.129,11.564
4,0.000,255,255,255,5.485,11.386
5,0.000,255,255,255,10.772,11.347
6,0.000,255,255,255,7.960,11.050
7,0.000,255,255,255,9.584,11.010
8,0.000,255,255,255,7.485,10.970
9,0.000,255,255,255,8.594,10.911
10,0.000,255,255,255,1.743,10.851
11,0.000,255,255,255,6.594,10.614
12,0.000,255,255,255,5.149,10.594
13,0.000,255,255,255,9.168,10.376
14,0.000,255,255,255,7.703,10.356
15,0.000,255,255,255,8.673,10.040
16,0.000,255,255,255,5.901,9.485
17,0.000,255,255,255,3.624,9.644
18,0.000,255,255,255,9.941,9.564
19,0.000,255,255,255,3.267,9.327
20,0.000,255,255,255,5.446,9.347
21,0.000,255,255,255,7.525,9.089
22,0.000,255,255,255,12.356,8.436
23,0.000,255,255,255,7.287,8.475
24,0.000,255,255,255,5.465,8.475
25,0.000,255,255,255,10.535,8.337
26,0.000,255,255,255,13.545,8.396
27,0.000,255,255,255,5.545,8.337
28,0.000,255,255,255,2.614,7.921
29,0.000,255,255,255,13.525,7.624
30,0.000,255,255,255,7.743,7.941
31,0.000,255,255,255,11.188,7.881
32,0.000,255,255,255,4.871,7.663
33,0.000,255,255,255,5.644,7.584
34,0.000,255,255,255,12.376,7.505
35,0.000,255,255,255,6.356,7.307
36,0.000,255,255,255,4.436,7.129
37,0.000,185,185,185,12.188,7.079
38,0.000,255,255,255,3.228,6.931
39,0.000,210,210,210,11.832,6.723
40,0.000,255,255,255,10.317,6.891
41,0.000,255,255,255,1.703,6.653
42,0.000,255,255,255,7.228,6.515
43,0.000,255,255,255,12.792,6.218
44,0.000,255,255,255,10.198,6.139
45,0.000,255,255,255,4.218,5.822
46,0.000,255,255,255,2.356,5.842
47,0.000,255,255,255,11.069,5.822
48,0.000,255,255,255,10.020,5.307
49,0.000,255,255,255,8.238,5.485
50,0.000,255,255,255,6.594,5.089
51,0.000,255,255,255,8.000,4.990
52,0.000,255,255,255,12.356,4.752
53,0.000,255,255,255,6.139,4.911
54,0.000,255,255,255,2.079,4.297
55,0.000,255,255,255,9.842,4.653
56,0.000,255,255,255,3.248,4.653
57,0.000,255,255,255,5.960,4.475
58,0.000,255,255,255,6.990,4.356
59,0.000,255,255,255,5.030,4.119
60,0.000,255,255,255,8.257,4.000
61,0.000,255,255,255,12.733,4.099
62,0.000,255,255,255,6.337,3.762
63,0.000,255,255,255,1.980,3.683
64,0.000,255,255,255,10.812,3.465
65,0.000,255,255,255,9.465,3.624
66,0.000,255,255,255,3.327,2.832
67,0.000,255,255,255,8.277,3.050
68,0.000,255,255,255,6.733,2.733
69,0.000,255,255,255,8.851,2.931
70,0.000,255,255,255,4.911,2.871
71,0.000,138,138,138,9.257,2.683
72,0.000,255,255,255,11.604,2.337
73,0.000,255,255,255,4.099,1.644
74,0.000,255,255,255,10.337,1.901
75,0.000,255,255,255,8.376,1.861
76,0.000,255,255,255,6.119,1.149
77,0.000,255,255,255,9.386,1.426
78,0.000,255,255,255,3.267,1.624
79,0.000,255,255,255,7.822,0.891
80,0.000,253,253,253,9.604,11.861
81,0.000,253,253,253,10.198,11.228
82,0.000,253,253,253,13.881,6.733
83,0.000,253,253,253,6.158,5.683
84,0.000,253,253,253,10.178,1.624
85,0.000,251,251,251,5.960,11.465
86,0.000,251,251,251,8.871,7.089
87,0.000,251,251,251,12.950,5.307
88,0.000,249,249,249,7.861,12.257
89,0.000,249,249,249,12.040,10.614
90,0.000,249,249,249,4.455,9.149
91,0.000,249,249,249,5.960,9.010
92,0.000,249,249,249,1.941,9.010
93,0.000,249,249,249,10.158,7.663
94,0.000,249,249,249,8.554,6.356
95,0.000,249,249,249,2.396,5.228
96,0.000,246,246,246,5.743,10.554
97,0.000,246,246,246,12.040,5.584
98,0.000,246,246,246,6.139,5.564
99,0.000,246,246,246,2.772,4.337
100,0.000,244,244,244,8.535,12.238
