27.42857143,29.93406593,0
27.82417582,29.84615385,0
18.41758242,29.84615385,0
28.52747253,29.75824176,0
29.18681319,29.71428571,0
18.9010989,29.75824176,0
12.30769231,29.75824176,0
17.36263736,29.71428571,0
27.95604396,29.67032967,0
12.7032967,29.67032967,0
27.42857143,29.58241758,0
14.02197802,29.45054945,0
29.49450549,29.31868132,0
28.83516484,29.27472527,0
28.43956044,29.31868132,0
30.15384615,29.31868132,0
37.71428571,29.23076923,0
28.04395604,29.18681319,0
11.95604396,29.18681319,0
37.18681319,29.14285714,0
29.97802198,29.14285714,0
12.21978022,29.01098901,0
29.58241758,28.92307692,0
36.96703297,28.92307692,0
28.35164835,28.92307692,0
12.57142857,28.92307692,0
28.92307692,28.65934066,0
28.04395604,28.87912088,0
13.0989011,28.83516484,0
30.81318681,28.74725275,0
36.43956044,28.65934066,0
12.74725275,28.57142857,0
29.97802198,28.3956044,0
29.27472527,28.26373626,0
28.43956044,28.30769231,0
27.82417582,28.26373626,0
28.74725275,28.17582418,0
30.32967033,27.95604396,0
43.07692308,28,0
29.67032967,27.86813187,0
28.92307692,27.82417582,0
43.6043956,27.78021978,0
42.28571429,27.73626374,0
10.06593407,27.73626374,0
42.94505495,27.56043956,0
43.47252747,27.51648352,0
25.40659341,27.42857143,0
9.89010989,27.2967033,0
15.86813187,27.16483516,0
9.978021978,26.98901099,0
43.6043956,26.94505495,0
25.18681319,26.94505495,0
42.81318681,26.9010989,0
42.68131868,26.9010989,0
42.1978022,26.9010989,0
41.67032967,26.9010989,0
42.9010989,26.81318681,0
25.8021978,26.81318681,0
31.86813187,26.76923077,0
31.25274725,26.76923077,0
14.94505495,26.72527473,0
16,26.63736264,0
15.64835165,26.63736264,0
32.17582418,26.54945055,0
30.72527473,26.46153846,0
15.2967033,26.50549451,0
25.40659341,26.41758242,0
32.92307692,26.41758242,0
32,26.41758242,0
31.34065934,26.37362637,0
10.68131868,26.37362637,0
10.37362637,26.37362637,0
33.14285714,26.32967033,0
26.15384615,26.32967033,0
8.967032967,26.32967033,0
26.50549451,26.28571429,0
32.74725275,26.15384615,0
31.91208791,26.15384615,0
14.9010989,26.15384615,0
32.35164835,26.10989011,0
25.49450549,26.10989011,0
15.56043956,26.10989011,0
31.34065934,25.8021978,0
30.72527473,26.06593407,0
9.098901099,26.06593407,0
33.45054945,25.89010989,0
24.96703297,26.02197802,0
31.86813187,25.84615385,0
26.76923077,25.93406593,0
25.14285714,25.89010989,0
32.48351648,25.84615385,0
9.318681319,25.8021978,0
8.087912088,25.75824176,0
27.16483516,25.71428571,0
25.84615385,25.71428571,0
31.25274725,25.67032967,0
30.68131868,25.67032967,0
26.85714286,25.67032967,0
26.32967033,25.67032967,0
32.87912088,25.62637363,0
26.10989011,25.62637363,0
9.230769231,25.58241758,0
25.14285714,25.53846154,0
30.98901099,25.36263736,0
25.58241758,25.49450549,0
